"REF_DATE","GEO","DGUID","Gender","Age group","Indicators ","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534356","1.1.2.2.2","8863300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792534357","1.1.2.2.3","9374300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","Percentage","Percent","239","units","0","v1792534358","1.1.2.2.4","60.8","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792534359","1.1.2.2.5","59.1","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792534360","1.1.2.2.6","62.4","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792534361","1.1.2.2.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","Number of persons","Number","223","units","0","v1792534362","1.1.2.3.1","1381800","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534363","1.1.2.3.2","1234900","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792534364","1.1.2.3.3","1533300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","Percentage","Percent","239","units","0","v1792534365","1.1.2.3.4","9.2","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792534366","1.1.2.3.5","8.3","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792534367","1.1.2.3.6","10.3","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792534368","1.1.2.3.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","Number of persons","Number","223","units","0","v1792534369","1.1.2.4.1","7238600","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534370","1.1.2.4.2","6967300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","High 95% confidence interval, number of persons","Number","223","units","0","v1792534371","1.1.2.4.3","7475700","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","Percentage","Percent","239","units","0","v1792534372","1.1.2.4.4","48.4","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","Low 95% confidence interval, percentage","Percent","239","units","0","v1792534373","1.1.2.4.5","46.7","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","High 95% confidence interval, percentage","Percent","239","units","0","v1792534374","1.1.2.4.6","50.1","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Very good or excellent","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792534375","1.1.2.4.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","Number of persons","Number","223","units","0","v1792534376","1.1.2.5.1","3067000","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534377","1.1.2.5.2","2879200","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","High 95% confidence interval, number of persons","Number","223","units","0","v1792534378","1.1.2.5.3","3290600","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","Percentage","Percent","239","units","0","v1792534379","1.1.2.5.4","20.5","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","Low 95% confidence interval, percentage","Percent","239","units","0","v1792534380","1.1.2.5.5","19.2","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","High 95% confidence interval, percentage","Percent","239","units","0","v1792534381","1.1.2.5.6","21.9","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Perceived mental health - Fair or poor","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792534382","1.1.2.5.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","Number of persons","Number","223","units","0","v1792534383","1.1.2.6.1","11235100","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534384","1.1.2.6.2","11036300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","High 95% confidence interval, number of persons","Number","223","units","0","v1792534385","1.1.2.6.3","11438200","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","Percentage","Percent","239","units","0","v1792534386","1.1.2.6.4","74.8","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","Low 95% confidence interval, percentage","Percent","239","units","0","v1792534387","1.1.2.6.5","73.5","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","High 95% confidence interval, percentage","Percent","239","units","0","v1792534388","1.1.2.6.6","76.2","","","","1"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Has a regular health care provider","Statistically different from the Canada (excluding territories) rate","Rate","257","units","0","v1792534389","1.1.2.6.7","","..","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Number of persons","Number","223","units","0","v1792534390","1.1.2.7.1","10415300","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Low 95% confidence interval, number of persons","Number","223","units","0","v1792534391","1.1.2.7.2","10172500","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","High 95% confidence interval, number of persons","Number","223","units","0","v1792534392","1.1.2.7.3","10640700","","","","0"
"2024","Canada (excluding territories)","","Both genders","18 to 44 years","Consulted a health care provider for a non-urgent primary health care need in the past 12 months","Percentage","Percent","239","units","0","v1792534393","1.1.2.7.4","69.7","","","","1"
